File Path,CPU Usage
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_67_100/VexiiRiscv_67_100_build/log/route.log,6793
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_67_100/VexiiRiscv_67_100_build/log/placement.log,4613
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_67_100/VexiiRiscv_67_100_build/log/cts.log,4533
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_67_100/VexiiRiscv_67_100_build/log/read_rtl.log,26
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_67_100/VexiiRiscv_67_100_build/log/floorplan.log,985
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_11_100/VexiiRiscv_11_100_build/log/chipfinish.log,1474
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_11_100/VexiiRiscv_11_100_build/log/route.log,9386
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_11_100/VexiiRiscv_11_100_build/log/placement.log,6165
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_11_100/VexiiRiscv_11_100_build/log/cts.log,6424
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_11_100/VexiiRiscv_11_100_build/log/read_rtl.log,30
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_11_100/VexiiRiscv_11_100_build/log/floorplan.log,1388
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_169_100/VexiiRiscv_169_100_build/log/chipfinish.log,502
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_169_100/VexiiRiscv_169_100_build/log/route.log,2829
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_169_100/VexiiRiscv_169_100_build/log/placement.log,2791
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_169_100/VexiiRiscv_169_100_build/log/cts.log,2651
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_169_100/VexiiRiscv_169_100_build/log/read_rtl.log,20
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_169_100/VexiiRiscv_169_100_build/log/floorplan.log,628
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_330_100/VexiiRiscv_330_100_build/log/chipfinish.log,7267
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_330_100/VexiiRiscv_330_100_build/log/route.log,45315
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_330_100/VexiiRiscv_330_100_build/log/placement.log,26182
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_330_100/VexiiRiscv_330_100_build/log/cts.log,31603
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_330_100/VexiiRiscv_330_100_build/log/read_rtl.log,79
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_330_100/VexiiRiscv_330_100_build/log/floorplan.log,4852
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_405_100/VexiiRiscv_405_100_build/log/read_rtl.log,26
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_405_100/VexiiRiscv_405_100_build/log/floorplan.log,994
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_384_100/VexiiRiscv_384_100_build/log/placement.log,68186
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_384_100/VexiiRiscv_384_100_build/log/read_rtl.log,143
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_384_100/VexiiRiscv_384_100_build/log/floorplan.log,13974
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_231_100/VexiiRiscv_231_100_build/log/chipfinish.log,4139
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_231_100/VexiiRiscv_231_100_build/log/route.log,26914
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_231_100/VexiiRiscv_231_100_build/log/placement.log,16585
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_231_100/VexiiRiscv_231_100_build/log/cts.log,19343
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_231_100/VexiiRiscv_231_100_build/log/read_rtl.log,457
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_231_100/VexiiRiscv_231_100_build/log/floorplan.log,4865
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_364_100/VexiiRiscv_364_100_build/log/chipfinish.log,2727
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_364_100/VexiiRiscv_364_100_build/log/route.log,16197
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_364_100/VexiiRiscv_364_100_build/log/placement.log,10450
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_364_100/VexiiRiscv_364_100_build/log/cts.log,19655
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_364_100/VexiiRiscv_364_100_build/log/read_rtl.log,214
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_364_100/VexiiRiscv_364_100_build/log/floorplan.log,2614
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_148_100/VexiiRiscv_148_100_build/log/chipfinish.log,537
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_148_100/VexiiRiscv_148_100_build/log/route.log,3057
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_148_100/VexiiRiscv_148_100_build/log/placement.log,2916
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_148_100/VexiiRiscv_148_100_build/log/cts.log,3006
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_148_100/VexiiRiscv_148_100_build/log/read_rtl.log,21
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_148_100/VexiiRiscv_148_100_build/log/floorplan.log,610
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_232_100/VexiiRiscv_232_100_build/log/chipfinish.log,2281
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_232_100/VexiiRiscv_232_100_build/log/route.log,15183
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_232_100/VexiiRiscv_232_100_build/log/placement.log,9414
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_232_100/VexiiRiscv_232_100_build/log/cts.log,20564
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_232_100/VexiiRiscv_232_100_build/log/read_rtl.log,201
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_232_100/VexiiRiscv_232_100_build/log/floorplan.log,2238
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_277_100/VexiiRiscv_277_100_build/log/chipfinish.log,6614
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_277_100/VexiiRiscv_277_100_build/log/route.log,40862
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_277_100/VexiiRiscv_277_100_build/log/placement.log,22651
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_277_100/VexiiRiscv_277_100_build/log/cts.log,24808
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_277_100/VexiiRiscv_277_100_build/log/read_rtl.log,99
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_277_100/VexiiRiscv_277_100_build/log/floorplan.log,4805
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_49_100/VexiiRiscv_49_100_build/log/chipfinish.log,2554
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_49_100/VexiiRiscv_49_100_build/log/route.log,20074
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_49_100/VexiiRiscv_49_100_build/log/placement.log,9046
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_49_100/VexiiRiscv_49_100_build/log/cts.log,18333
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_49_100/VexiiRiscv_49_100_build/log/read_rtl.log,189
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_49_100/VexiiRiscv_49_100_build/log/floorplan.log,2406
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_208_100/VexiiRiscv_208_100_build/log/chipfinish.log,9073
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_208_100/VexiiRiscv_208_100_build/log/route.log,65257
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_208_100/VexiiRiscv_208_100_build/log/placement.log,33855
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_208_100/VexiiRiscv_208_100_build/log/cts.log,48584
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_208_100/VexiiRiscv_208_100_build/log/read_rtl.log,90
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_208_100/VexiiRiscv_208_100_build/log/floorplan.log,6689
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_280_100/VexiiRiscv_280_100_build/log/placement.log,89149
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_280_100/VexiiRiscv_280_100_build/log/cts.log,131433
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_280_100/VexiiRiscv_280_100_build/log/read_rtl.log,229
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_280_100/VexiiRiscv_280_100_build/log/floorplan.log,15829
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_285_100/VexiiRiscv_285_100_build/log/chipfinish.log,1966
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_285_100/VexiiRiscv_285_100_build/log/route.log,12494
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_285_100/VexiiRiscv_285_100_build/log/placement.log,7339
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_285_100/VexiiRiscv_285_100_build/log/cts.log,7800
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_285_100/VexiiRiscv_285_100_build/log/read_rtl.log,106
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_285_100/VexiiRiscv_285_100_build/log/floorplan.log,1864
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_213_100/VexiiRiscv_213_100_build/log/chipfinish.log,2066
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_213_100/VexiiRiscv_213_100_build/log/route.log,15106
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_213_100/VexiiRiscv_213_100_build/log/placement.log,8635
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_213_100/VexiiRiscv_213_100_build/log/cts.log,26185
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_213_100/VexiiRiscv_213_100_build/log/read_rtl.log,202
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_213_100/VexiiRiscv_213_100_build/log/floorplan.log,2072
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_275_100/VexiiRiscv_275_100_build/log/chipfinish.log,1501
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_275_100/VexiiRiscv_275_100_build/log/route.log,9597
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_275_100/VexiiRiscv_275_100_build/log/placement.log,7474
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_275_100/VexiiRiscv_275_100_build/log/cts.log,7652
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_275_100/VexiiRiscv_275_100_build/log/read_rtl.log,98
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_275_100/VexiiRiscv_275_100_build/log/floorplan.log,1957
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_353_100/VexiiRiscv_353_100_build/log/chipfinish.log,453
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_353_100/VexiiRiscv_353_100_build/log/route.log,2532
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_353_100/VexiiRiscv_353_100_build/log/placement.log,2721
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_353_100/VexiiRiscv_353_100_build/log/cts.log,2485
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_353_100/VexiiRiscv_353_100_build/log/read_rtl.log,20
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_353_100/VexiiRiscv_353_100_build/log/floorplan.log,624
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_27_100/VexiiRiscv_27_100_build/log/chipfinish.log,17613
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_27_100/VexiiRiscv_27_100_build/log/route.log,120391
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_27_100/VexiiRiscv_27_100_build/log/placement.log,70748
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_27_100/VexiiRiscv_27_100_build/log/cts.log,79904
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_27_100/VexiiRiscv_27_100_build/log/read_rtl.log,144
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_27_100/VexiiRiscv_27_100_build/log/floorplan.log,16464
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_cacheless_fpu_mico_100/VexiiRiscv_cacheless_fpu_mico_100_build/log/chipfinish.log,570
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_cacheless_fpu_mico_100/VexiiRiscv_cacheless_fpu_mico_100_build/log/route.log,3726
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_cacheless_fpu_mico_100/VexiiRiscv_cacheless_fpu_mico_100_build/log/placement.log,3917
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_cacheless_fpu_mico_100/VexiiRiscv_cacheless_fpu_mico_100_build/log/cts.log,3423
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_cacheless_fpu_mico_100/VexiiRiscv_cacheless_fpu_mico_100_build/log/read_rtl.log,27
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_cacheless_fpu_mico_100/VexiiRiscv_cacheless_fpu_mico_100_build/log/floorplan.log,734
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_249_100/VexiiRiscv_249_100_build/log/chipfinish.log,2261
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_249_100/VexiiRiscv_249_100_build/log/route.log,15587
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_249_100/VexiiRiscv_249_100_build/log/placement.log,8176
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_249_100/VexiiRiscv_249_100_build/log/cts.log,28861
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_249_100/VexiiRiscv_249_100_build/log/read_rtl.log,201
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_249_100/VexiiRiscv_249_100_build/log/floorplan.log,1906
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_64_100/VexiiRiscv_64_100_build/log/chipfinish.log,929
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_64_100/VexiiRiscv_64_100_build/log/route.log,6094
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_64_100/VexiiRiscv_64_100_build/log/placement.log,5013
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_64_100/VexiiRiscv_64_100_build/log/cts.log,4487
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_64_100/VexiiRiscv_64_100_build/log/read_rtl.log,31
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_64_100/VexiiRiscv_64_100_build/log/floorplan.log,998
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_206_100/VexiiRiscv_206_100_build/log/chipfinish.log,3957
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_206_100/VexiiRiscv_206_100_build/log/route.log,27492
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_206_100/VexiiRiscv_206_100_build/log/placement.log,14774
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_206_100/VexiiRiscv_206_100_build/log/cts.log,17533
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_206_100/VexiiRiscv_206_100_build/log/read_rtl.log,141
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_206_100/VexiiRiscv_206_100_build/log/floorplan.log,3302
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_349_100/VexiiRiscv_349_100_build/log/placement.log,7534
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_349_100/VexiiRiscv_349_100_build/log/read_rtl.log,180
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_349_100/VexiiRiscv_349_100_build/log/floorplan.log,2014
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_20_100/VexiiRiscv_20_100_build/log/chipfinish.log,7211
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_20_100/VexiiRiscv_20_100_build/log/route.log,49493
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_20_100/VexiiRiscv_20_100_build/log/placement.log,26226
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_20_100/VexiiRiscv_20_100_build/log/cts.log,31092
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_20_100/VexiiRiscv_20_100_build/log/read_rtl.log,163
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_20_100/VexiiRiscv_20_100_build/log/floorplan.log,5983
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_105_100/VexiiRiscv_105_100_build/log/chipfinish.log,1964
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_105_100/VexiiRiscv_105_100_build/log/route.log,13836
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_105_100/VexiiRiscv_105_100_build/log/placement.log,8681
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_105_100/VexiiRiscv_105_100_build/log/cts.log,9469
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_105_100/VexiiRiscv_105_100_build/log/read_rtl.log,39
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_105_100/VexiiRiscv_105_100_build/log/floorplan.log,2094
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_180_100/VexiiRiscv_180_100_build/log/chipfinish.log,2234
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_180_100/VexiiRiscv_180_100_build/log/route.log,15112
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_180_100/VexiiRiscv_180_100_build/log/placement.log,9644
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_180_100/VexiiRiscv_180_100_build/log/cts.log,21182
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_180_100/VexiiRiscv_180_100_build/log/read_rtl.log,204
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_180_100/VexiiRiscv_180_100_build/log/floorplan.log,2404
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_314_100/VexiiRiscv_314_100_build/log/chipfinish.log,2578
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_314_100/VexiiRiscv_314_100_build/log/route.log,34895
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_314_100/VexiiRiscv_314_100_build/log/placement.log,10176
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_314_100/VexiiRiscv_314_100_build/log/cts.log,21513
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_314_100/VexiiRiscv_314_100_build/log/read_rtl.log,50
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_314_100/VexiiRiscv_314_100_build/log/floorplan.log,2269
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_51_100/VexiiRiscv_51_100_build/log/chipfinish.log,2838
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_51_100/VexiiRiscv_51_100_build/log/route.log,18878
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_51_100/VexiiRiscv_51_100_build/log/placement.log,11492
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_51_100/VexiiRiscv_51_100_build/log/cts.log,12253
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_51_100/VexiiRiscv_51_100_build/log/read_rtl.log,40
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_51_100/VexiiRiscv_51_100_build/log/floorplan.log,2406
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_390_100/VexiiRiscv_390_100_build/log/chipfinish.log,5545
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_390_100/VexiiRiscv_390_100_build/log/route.log,32350
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_390_100/VexiiRiscv_390_100_build/log/placement.log,16255
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_390_100/VexiiRiscv_390_100_build/log/cts.log,21726
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_390_100/VexiiRiscv_390_100_build/log/read_rtl.log,122
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_390_100/VexiiRiscv_390_100_build/log/floorplan.log,3557
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_60_100/VexiiRiscv_60_100_build/log/placement.log,67144
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_60_100/VexiiRiscv_60_100_build/log/read_rtl.log,405
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_60_100/VexiiRiscv_60_100_build/log/floorplan.log,11163
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_122_100/VexiiRiscv_122_100_build/log/chipfinish.log,1002
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_122_100/VexiiRiscv_122_100_build/log/route.log,6437
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_122_100/VexiiRiscv_122_100_build/log/placement.log,5379
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_122_100/VexiiRiscv_122_100_build/log/cts.log,5319
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_122_100/VexiiRiscv_122_100_build/log/read_rtl.log,23
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_122_100/VexiiRiscv_122_100_build/log/floorplan.log,1050
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_52_100/VexiiRiscv_52_100_build/log/chipfinish.log,1259
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_52_100/VexiiRiscv_52_100_build/log/route.log,8374
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_52_100/VexiiRiscv_52_100_build/log/placement.log,5873
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_52_100/VexiiRiscv_52_100_build/log/cts.log,5667
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_52_100/VexiiRiscv_52_100_build/log/read_rtl.log,28
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_52_100/VexiiRiscv_52_100_build/log/floorplan.log,1291
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_264_100/VexiiRiscv_264_100_build/log/chipfinish.log,6883
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_264_100/VexiiRiscv_264_100_build/log/route.log,41544
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_264_100/VexiiRiscv_264_100_build/log/placement.log,22566
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_264_100/VexiiRiscv_264_100_build/log/cts.log,24934
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_264_100/VexiiRiscv_264_100_build/log/read_rtl.log,154
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_264_100/VexiiRiscv_264_100_build/log/floorplan.log,4687
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_112_100/VexiiRiscv_112_100_build/log/chipfinish.log,4741
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_112_100/VexiiRiscv_112_100_build/log/route.log,31805
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_112_100/VexiiRiscv_112_100_build/log/placement.log,18136
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_112_100/VexiiRiscv_112_100_build/log/cts.log,24275
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_112_100/VexiiRiscv_112_100_build/log/read_rtl.log,50
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_112_100/VexiiRiscv_112_100_build/log/floorplan.log,3864
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_340_100/VexiiRiscv_340_100_build/log/placement.log,80278
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_340_100/VexiiRiscv_340_100_build/log/read_rtl.log,345
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_340_100/VexiiRiscv_340_100_build/log/floorplan.log,15332
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_50_100/VexiiRiscv_50_100_build/log/chipfinish.log,4582
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_50_100/VexiiRiscv_50_100_build/log/route.log,49449
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_50_100/VexiiRiscv_50_100_build/log/placement.log,15337
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_50_100/VexiiRiscv_50_100_build/log/cts.log,25993
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_50_100/VexiiRiscv_50_100_build/log/read_rtl.log,76
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_50_100/VexiiRiscv_50_100_build/log/floorplan.log,3307
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_333_100/VexiiRiscv_333_100_build/log/chipfinish.log,4286
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_333_100/VexiiRiscv_333_100_build/log/route.log,38424
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_333_100/VexiiRiscv_333_100_build/log/placement.log,15856
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_333_100/VexiiRiscv_333_100_build/log/cts.log,28674
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_333_100/VexiiRiscv_333_100_build/log/read_rtl.log,216
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_333_100/VexiiRiscv_333_100_build/log/floorplan.log,3906
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_281_100/VexiiRiscv_281_100_build/log/chipfinish.log,1683
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_281_100/VexiiRiscv_281_100_build/log/route.log,10724
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_281_100/VexiiRiscv_281_100_build/log/placement.log,7618
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_281_100/VexiiRiscv_281_100_build/log/cts.log,8068
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_281_100/VexiiRiscv_281_100_build/log/read_rtl.log,31
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_281_100/VexiiRiscv_281_100_build/log/floorplan.log,1939
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_199_100/VexiiRiscv_199_100_build/log/chipfinish.log,1050
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_199_100/VexiiRiscv_199_100_build/log/route.log,6457
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_199_100/VexiiRiscv_199_100_build/log/placement.log,5841
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_199_100/VexiiRiscv_199_100_build/log/cts.log,5556
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_199_100/VexiiRiscv_199_100_build/log/read_rtl.log,24
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_199_100/VexiiRiscv_199_100_build/log/floorplan.log,1099
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_226_100/VexiiRiscv_226_100_build/log/chipfinish.log,2098
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_226_100/VexiiRiscv_226_100_build/log/route.log,11079
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_226_100/VexiiRiscv_226_100_build/log/placement.log,7449
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_226_100/VexiiRiscv_226_100_build/log/cts.log,8626
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_226_100/VexiiRiscv_226_100_build/log/read_rtl.log,107
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_226_100/VexiiRiscv_226_100_build/log/floorplan.log,1799
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_cacheless_mico_100/VexiiRiscv_cacheless_mico_100_build.bk/log/chipfinish.log,389
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_cacheless_mico_100/VexiiRiscv_cacheless_mico_100_build.bk/log/route.log,2033
/nfs/share/home/tongliu/script-eval/build/VexiiRiscv_cacheless_mico_100/VexiiRiscv_cacheless_mico_100_build.bk/log/placement.log,3064
